BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001659.1	BGC0001659.1	Fusarium equiseti strain CNC-477 mangicol biosynthesis gene cluster, partial sequence		Others	Fusarium equiseti	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium incarnatum-equiseti species complex
BGC0001664.1	BGC0001664.1	Scytonema sp. PCC 10023 merosterol gene cluster, complete sequence		Others	Scytonema sp. PCC 10023	Bacteria,Cyanobacteria,Nostocales,Scytonemataceae,Scytonema
BGC0001669.1	BGC0001669.1	Microbacterium arborescens strain 5913 microvionin biosynthetic gene cluster, complete sequence	lanthipeptide.lipolanthine.furan	Others	Microbacterium arborescens	Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
BGC0001671.1	BGC0001671.1	Agrobacterium tumefaciens strain ATCC 31700 monobactam biosynthesis gene cluster, complete sequence	hserlactone.NRPS	Others	Agrobacterium tumefaciens	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium,Agrobacterium tumefaciens complex
BGC0001678.1	BGC0001678.1	Symbiodinium sp. clade A Y106 DNA, scaffold314.1, whole genome shotgun sequence		Others	Symbiodinium sp. clade A Y106	Eukaryota,Alveolata,Dinophyceae,Suessiales,Symbiodiniaceae,Symbiodinium,Symbiodinium sp. clade A
BGC0001681.1	BGC0001681.1	Bacteroides fragilis 638R genome		Others	Bacteroides fragilis 638R	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0001682.1	BGC0001682.1	Pseudomonas aeruginosa LESB58 complete genome sequence		Others	Pseudomonas aeruginosa LESB58	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001683.1	BGC0001683.1	Bacillus sp. 2_A_57_CT2 cont1.51, whole genome shotgun sequence		Others	Bacillus sp. 2_A_57_CT2	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001684.1	BGC0001684.1	Klebsiella variicola strain 342, complete genome		Others	Klebsiella variicola	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
BGC0001685.1	BGC0001685.1	Raoultella ornithinolytica 10-5246 cont1.17, whole genome shotgun sequence		Others	Raoultella ornithinolytica 10-5246	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella
BGC0001687.1	BGC0001687.1	Uncultured bacterium CSL12, partial sequence	acyl_amino_acids	Others	uncultured bacterium CSL12	Bacteria,environmental samples
BGC0001688.1	BGC0001688.1	Uncultured bacterium CSLC2, partial sequence	acyl_amino_acids	Others	uncultured bacterium CSLC2	Bacteria,environmental samples
BGC0001706.1	BGC0001706.1	Hypoxylon pulicicidum strain MF5954 hypothetical protein, cytochrome P450 oxygenase (nodW), cytochrome P450 oxygenase (nodR), cytochrome P450 oxygenase (nodX), FAD-dependent oxygenase (nodM), indole diterpene cyclase (nodB), FAD-dependent oxygenase (nodO), cytochrome P450 oxygenase (nodJ), geranylgeranyl transferase (nodC), FAD-dependent oxygenase (nodY1), prenyl transferase (nodD2), indole diterpene biosynthesis protein (nodD1), FAD-dependent oxygenase (nodY2), cytochrome P450 oxygenase (nodZ), and hypothetical protein genes, complete cds	indole.terpene	Others	Hypoxylon pulicicidum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Hypoxylon
BGC0001710.1	BGC0001710.1	Pseudomonas fluorescens obafluorin biosynthesis gene cluster, complete sequence	hserlactone.NRPS	Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001712.1	BGC0001712.1	Aspergillus steynii IBT 23096 P170scaffold_7, whole genome shotgun sequence	NRPS-like.indole	Others	Aspergillus steynii IBT 23096	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001713.1	BGC0001713.1	Ochrobactrum anthropi strain ML7 contig_67, whole genome shotgun sequence	siderophore	Others	Ochrobactrum anthropi	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum
BGC0001717.1	BGC0001717.1	Penicillium simplicissimum DNA, okaramine biosynthetic gene cluster, complete sequence, isolate: AK-40	indole.NRPS	Others	Penicillium simplicissimum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001718.1	BGC0001718.1	Aspergillus aculeatus ATCC 16872 unplaced genomic scaffold ASPACscaffold_5, whole genome shotgun sequence	indole.NRPS	Others	Aspergillus aculeatus ATCC 16872	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001725.1	BGC0001725.1	Bacillus megaterium plasmid pOXTB2 oxsA, oxsB, oxrB, oxrA genes, complete cds		Others	Bacillus megaterium	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001736.1	BGC0001736.1	Photorhabdus luminescens subsp. laumondii TTO1 complete genome		Others	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0001739.1	BGC0001739.1	Streptomyces sp. NRRL F-525 contig19.1, whole genome shotgun sequence	phosphonate	Others	Streptomyces sp. NRRL F-525	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001747.1	BGC0001747.1	Tannerella forsythia strain ATCC 43037 contig030, whole genome shotgun sequence		Others	Tannerella forsythia	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella
BGC0001757.1	BGC0001757.1	Xenorhabdus nematophila ATCC 19061 chromosome, complete genome		Others	Xenorhabdus nematophila ATCC 19061	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001763.1	BGC0001763.1	Streptomyces atratus DNA, ruf gene cluster for biosynthesis of rufomycin	T1PKS.NRPS.indole	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001765.1	BGC0001765.1	Agrobacterium tumefaciens strain S33 chromosome circular, complete sequence		Others	Agrobacterium tumefaciens	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium,Agrobacterium tumefaciens complex
BGC0001769.1	BGC0001769.1	Streptomyces sp. strain KY40-1 saquayamycins biosynthetic gene cluster, complete sequence	T2PKS.oligosaccharide	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001771.1	BGC0001771.1	Streptomyces sclerotialus strain NRRL ISP-5269 contig43.1, whole genome shotgun sequence	butyrolactone.NRPS	Others	Streptomyces sclerotialus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001774.1	BGC0001774.1	Streptomyces fimbriatus strain CGMCC 4.1598 septacidin biosynthetic gene cluster, complete sequence		Others	Streptomyces fimbriatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001775.1	BGC0001775.1	Cordana terrestris FKA-25 DNA, sespendole biosynthetic gene cluster	indole.terpene	Others	Cordana terrestris	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariomycetidae incertae sedis,Cordana
BGC0001776.1	BGC0001776.1	Penicillium janthinellum strain PN2408 janthitremane gene cluster, partial sequence	indole.terpene	Others	Penicillium janthinellum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001777.1	BGC0001777.1	TPA_exp: Escovopsis weberi shearinine biosynthesis gene cluster, complete sequence	indole.terpene	Others	Escovopsis weberi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Escovopsis
BGC0001778.1	BGC0001778.1	Streptomyces showdoensis strain ATCC 15227 ATCC_15227_cotig_45, whole genome shotgun sequence	ectoine	Others	Streptomyces showdoensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001779.1	BGC0001779.1	Streptomyces nodosus strain ATCC 14899 genome		Others	Streptomyces nodosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001782.1	BGC0001782.1	Streptomyces sp. SCSIO 03032 tryptophan dimers biosynthetic gene cluster, complete sequence	indole	Others	Streptomyces sp. SCSIO 03032	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001783.1	BGC0001783.1	Streptomyces flocculus strain CGMCC 4.1223 streptonigrin biosynthetic gene cluster, complete sequence		Others	Streptomyces albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001799.1	BGC0001799.1	UNVERIFIED: Papaver somniferum (S)-reticuline epimerase-like (REPI1), REPI2, salutaridine synthase (SalSyn1), O-methyltransferase-1, SalSyn2, O-methyltransferase-2, salutaridinol 7-O-acetyltransferase (SalAT2), salutaridine reductase-like (SalR2), and thebaine synthase 2 (THS2) genes, partial sequence; thebaine synthase 1-like (THS1) gene, complete sequence; and SalR1 and SalAT1 genes, partial sequence		Others	Papaver somniferum	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,eudicotyledons,Ranunculales,Papaveraceae,Papaveroideae,Papaver
BGC0001800.1	BGC0001800.1	Candidatus Entotheonella serta isolate TSWB1 polyketide synthase (tnaA), polyketide synthase (tnaB), polyketide synthase / nonribosomal peptide synthase hybrid (tnaC), putative dioxygenase (tnaD), putative nonribosomal peptide synthase (tnaE), nonribosomal peptide synthase (tnaF), putative monooxygenase (tnaG), nonribosomal peptide synthase-like protein (tnaE), glycosyltransferase (tnaI), DUF2063-containing hypothetical protein, hypothetical protein, putative dehydrogenase, and transport protein genes, complete cds; and transport protein gene, partial cds	T1PKS.NRPS.bacteriocin	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001808.1	BGC0001808.1	Streptomyces diastatochromogenes toyocamycin biosynthesis gene cluster, complete sequence	nucleoside	Others	Streptomyces diastatochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001809.1	BGC0001809.1	Bacillus thuringiensis serovar chinensis CT-43 plasmid pCT281, complete sequence		Others	Bacillus thuringiensis serovar chinensis CT-43	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001810.1	BGC0001810.1	Polymorphospora rubra DNA, thgA, thgB, thgC, thgD, thgE, thgF, thgG, thgH, thgI, thgJ, thgK, thgL trehangelin biosynthetic gene cluster, strain: K07-0510		Others	Polymorphospora rubra	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Polymorphospora
BGC0001814.1	BGC0001814.1	Streptomyces sp. KCB13F003 ulleungmycin biosynthetic gene cluster, complete sequence	betalactone.NRPS	Others	Streptomyces sp. KCB13F003	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001817.1	BGC0001817.1	UNVERIFIED: Streptomyces sp. WAC2288 vancosamine biosynthesis gene cluster, partial sequence		Others	Streptomyces sp. WAC2288	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001847.1	BGC0001847.1	Erwinia carotovora CarR (carR), CarA (carA), CarB (carB), CarC (carC), CarD (carD), CarE (carE), CarF (carF), CarG (carG), CarH (carH), KduI (kduI), KdgT (kdgT), and RexZ (rexZ) genes, complete cds	blactam	Others	Pectobacterium carotovorum	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium
BGC0001850.1	BGC0001850.1	Streptomyces sp. F001 ILLPAC_007, whole genome shotgun sequence		Others	Streptomyces sp. F001	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001851.1	BGC0001851.1	Streptomyces erythrochromogenes strain NRRL B-2112 contig4.1, whole genome shotgun sequence	T2PKS.oligosaccharide	Others	Streptomyces erythrochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001852.1	BGC0001852.1	Streptomyces sp. NRRL S-378 contig2.1, whole genome shotgun sequence	T2PKS.oligosaccharide	Others	Streptomyces sp. NRRL S-378	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001859.1	BGC0001859.1	Pseudomonas syringae strain PB-5123 fosfomycin biosynthetic gene cluster, complete sequence	phosphonate	Others	Pseudomonas syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001864.1	BGC0001864.1	Listeria monocytogenes strain SLCC2540, serotype 3b		Others	Listeria monocytogenes SLCC2540	Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria
BGC0001868.1	BGC0001868.1	Xenorhabdus szentirmaii DSM 16338 Xsze_2, whole genome shotgun sequence	phenazine	Others	Xenorhabdus szentirmaii DSM 16338	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001870.1	BGC0001870.1	Xenorhabdus budapestensis strain DSM 16342 Xbud_1, whole genome shotgun sequence	siderophore	Others	Xenorhabdus budapestensis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001872.1	BGC0001872.1	Xenorhabdus bovienii SS-2004 chromosome, complete genome	hglE-KS.PUFA	Others	Xenorhabdus bovienii SS-2004	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001874.1	BGC0001874.1	Aspergillus flavus strain CA28 cyclopiazonic acid gene cluster, complete sequence	T1PKS.NRPS.indole	Others	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001877.1	BGC0001877.1	Streptomyces sp. ISID311 NODE_1_length_870511_cov_42.204497, whole genome shotgun sequence	butyrolactone.T1PKS.PKS-like.NRPS-like.oligosaccharide	Others	Streptomyces sp. ISID311	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001882.1	BGC0001882.1	Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c16		Others	Penicillium rubens Wisconsin 54-1255	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum species complex
BGC0001883.1	BGC0001883.1	Symbiodinium sp. clade A Y106 DNA, scaffold314.1, whole genome shotgun sequence		Others	Symbiodinium sp. clade A Y106	Eukaryota,Alveolata,Dinophyceae,Suessiales,Symbiodiniaceae,Symbiodinium,Symbiodinium sp. clade A
BGC0001887.1	BGC0001887.1	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1 chromosome, whole genome shotgun sequence		Others	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001888.1	BGC0001888.1	Ustilago maydis 521 chromosome 7, whole genome shotgun sequence		Others	Ustilago maydis 521	Eukaryota,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago
BGC0001891.1	BGC0001891.1	Ruminiclostridium cellulolyticum H10 chromosome, complete genome		Others	Ruminiclostridium cellulolyticum H10	Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium
BGC0001893.1	BGC0001893.1	Botrytis cinerea B05.10 chromosome BCIN08, complete sequence		Others	Botrytis cinerea B05.10	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis
BGC0001894.1	BGC0001894.1	Lactobacillus plantarum strain TMW 1.1478 chromosome, complete genome		Others	Lactobacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001896.1	BGC0001896.1	Streptomyces luteoverticillatus strain CGMCC 15060 chromosome, complete genome		Others	Streptomyces luteoverticillatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001897.1	BGC0001897.1	Burkholderia ambifaria IOP40-10 ctg00022, whole genome shotgun sequence	hserlactone	Others	Burkholderia ambifaria IOP40-10	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001898.1	BGC0001898.1	Streptomyces platensis strain MA7327 platensimycin-platencin gene cluster, complete sequence	phosphonate	Others	Streptomyces platensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001914.1	BGC0001914.1	Streptomyces sp. RI18 DNA, bez gene cluster for biosynthesis of bezastatin derivatives, strain: RI18		Others	Streptomyces sp. RI18	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001915.1	BGC0001915.1	Phoma betae DNA, betaestacin biosynthetic gene cluster, complete sequence, isolate: PS-13		Others	Phoma betae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001917.1	BGC0001917.1	Streptomyces nigrescens HEK616 DNA, common biosynthetic gene cluster		Others	Streptomyces nigrescens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001924.1	BGC0001924.1	Acremonium egyptiacum F-1392 DNA, ascofuranone biosynthesis gene cluster, complete sequence		Others	Acremonium egyptiacum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0001925.1	BGC0001925.1	Streptomyces sp. NCIMB 40513 DNA, SB-203208 biosynthetic gene cluster, complete sequence		Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001928.1	BGC0001928.1	Streptomyces sp. MA37 fluorinated carboxylic acid gene cluster		Others	Streptomyces sp. MA37	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001931.1	BGC0001931.1	KR 1020180093083-A/1: CARRIMYCIN BIOSYNTHETIC GENE CLUSTER	T1PKS.oligosaccharide	Others	unidentified unclassified sequences.	
BGC0001935.1	BGC0001935.1	Streptomyces cyaneofuscatus strain Soc7 3,7-dihydroxytropolone biosynthetic gene cluster, complete sequence	butyrolactone	Others	Streptomyces cyaneofuscatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001936.1	BGC0001936.1	Hypoxylon pulicicidum strain MF5954 hypothetical protein, cytochrome P450 oxygenase (nodW), cytochrome P450 oxygenase (nodR), cytochrome P450 oxygenase (nodX), FAD-dependent oxygenase (nodM), indole diterpene cyclase (nodB), FAD-dependent oxygenase (nodO), cytochrome P450 oxygenase (nodJ), geranylgeranyl transferase (nodC), FAD-dependent oxygenase (nodY1), prenyl transferase (nodD2), indole diterpene biosynthesis protein (nodD1), FAD-dependent oxygenase (nodY2), cytochrome P450 oxygenase (nodZ), and hypothetical protein genes, complete cds	indole.terpene	Others	Hypoxylon pulicicidum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Hypoxylon
BGC0001937.1	BGC0001937.1	Streptomyces tubercidicus strain NBRC 13090 tubercidin biosynthetic gene cluster, complete sequence	nucleoside	Others	Streptomyces tubercidicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001946.1	BGC0001946.1	Burkholderia gladioli strain Lv-StB lagriamide biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS.terpene	Others	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001947.1	BGC0001947.1	Acinetobacter baumannii strain D23 KL53 capsule biosynthesis gene cluster, complete sequence		Others	Acinetobacter baumannii	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex
BGC0001948.1	BGC0001948.1	Streptomyces sp. strain CMB-MQ030 NASs biosynthetic gene cluster, complete sequence	CDPS	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001949.1	BGC0001949.1	Pseudo-nitzschia multiseries isolate 15091C3 domoic acid biosynthetic gene cluster, complete sequence		Others	Pseudo-nitzschia multiseries	Eukaryota,Stramenopiles,Bacillariophyta,Bacillariophyceae,Bacillariophycidae,Bacillariales,Bacillariaceae,Pseudo-nitzschia
BGC0001959.1	BGC0001959.1	Streptomyces hiroshimensis strain A18 taylorflavin biosynthetic gene cluster, complete sequence		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001965.1	BGC0001965.1	Streptomyces albus subsp. chlorinus strain LW030448 nybomycin biosynthetic gene cluster, complete sequence		Others	Streptomyces albus subsp. chlorinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001967.1	BGC0001967.1	Streptomyces hawaiiensis strain NRRL 15010 ADEP biosynthetic gene cluster, complete sequence	NRPS.ladderane	Others	Streptomyces hawaiiensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001972.1	BGC0001972.1	Streptomyces hiroshimensis strain ATCC 53615 Shi gene cluster, complete sequence		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001973.1	BGC0001973.1	Streptomyces hiroshimensis strain ATCC 53615 Shi gene cluster, complete sequence		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001974.1	BGC0001974.1	Digenea simplex kainic acid biosynthetic cluster genomic sequence		Others	Digenea simplex	Eukaryota,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiales,Rhodomelaceae,Polysiphonioideae,Digenea
BGC0001975.1	BGC0001975.1	Streptomyces atratus histidine ammonia-lyase and IS481 family transposase genes, complete cds; atratumycin biosynthetic gene cluster, complete sequence; and hypothetical protein and ErfK/YbiS/YcfS/YnhG family protein genes, complete cds	NRPS.ladderane.aminocoumarin.arylpolyene	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001979.1	BGC0001979.1	Streptomyces vinaceusdrappus strain NRRL15735 lld biosynthetic gene cluster, complete sequence	betalactone.T2PKS.PKS-like.oligosaccharide	Others	Streptomyces vinaceusdrappus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001983.1	BGC0001983.1	Kitasatospora aureofaciens strain ATCC 31442 triacsins biosynthetic gene cluster, complete sequence	ladderane	Others	Kitasatospora aureofaciens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001985.1	BGC0001985.1	Streptomyces candidus culture NRRL:3601 PZN biosynthetic gene cluster, complete sequence		Others	Streptomyces candidus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001986.1	BGC0001986.1	Streptomyces chrestomyceticus strain NA4264 pcm gene cluster, complete sequence	CDPS	Others	Streptomyces chrestomyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001987.1	BGC0001987.1	Pseudomonas koreensis strain CI12 Contig_01, whole genome shotgun sequence		Others	Pseudomonas koreensis	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001989.1	BGC0001989.1	Kluyveromyces lactis strain NRRL Y-1140 chromosome C complete sequence		Others	Kluyveromyces lactis	Eukaryota,Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces
BGC0001990.1	BGC0001990.1	Aspergillus fumigatus Af293 chromosome 5, whole genome shotgun sequence		Others	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001991.1	BGC0001991.1	Methylobacterium extorquens AM1 megaplasmid, complete sequence		Others	Methylorubrum extorquens AM1	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylorubrum
BGC0001992.1	BGC0001992.1	Erwinia amylovora CFBP1430 complete genome		Others	Erwinia amylovora CFBP1430	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia
BGC0001994.1	BGC0001994.1	Streptomyces cattleya NRRL 8057 plasmid pSCAT, complete genome		Others	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001996.1	BGC0001996.1	Aspergillus oryzae RIB40 DNA, chromosome 8		Others	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002002.1	BGC0002002.1	Serratia fonticola strain DSM 4576, complete genome	phenazine.NRPS-like	Others	Serratia fonticola	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
BGC0002005.1	BGC0002005.1	Xanthomonas oryzae pv. oryzae strain PX079 chromosome, complete genome		Others	Xanthomonas oryzae pv. oryzae	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0002008.1	BGC0002008.1	Xenorhabdus doucetiae str. FRM16 chromosome, complete genome	arylpolyene	Others	Xenorhabdus doucetiae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0002009.1	BGC0002009.1	Amycolatopsis vancoresmycina strain NRRL B-24208 contig5.1, whole genome shotgun sequence		Others	Amycolatopsis vancoresmycina	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0002010.1	BGC0002010.1	Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15, whole genome shotgun sequence	phenazine.T1PKS.PKS-like	Others	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002014.1	BGC0002014.1	Actinobacteria bacterium OK006 ctg4, whole genome shotgun sequence	arylpolyene.ladderane.NRPS	Others	Actinobacteria bacterium OK006	Bacteria,Actinobacteria
